710	711	710	711	710	711	710	711	710	711	234	229	233	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	234	229	233	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	231	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	231	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	231	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	231	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	101	316	315	315	315	315	314	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	231	101	101	101	101	101	101	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	316	317	118	118	118	118	310	101	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	228	229	229	229	229	229	233	101	101	101	110	135	135	111	101	101	101	101	101	101	101	101	101	232	312	118	118	118	118	118	310	101	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	101	316	315	315	315	314	231	706	707	101	110	135	135	111	101	234	229	229	229	229	229	229	229	230	312	118	118	118	118	118	310	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	316	317	118	118	118	310	231	708	709	101	110	135	135	111	101	232	316	315	315	315	315	315	315	315	317	118	118	118	118	118	313	315	315	314	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	310	231	710	711	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	310	231	706	707	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	310	231	708	709	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	101	101	234	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	229	233	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	310	231	710	711	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	313	315	314	232	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	310	231	706	707	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	310	231	708	709	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	310	231	710	711	101	110	135	135	111	101	232	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	310	228	229	229	230	110	135	135	111	228	230	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	180	189	189	189	189	189	189	189	189	189	189	189	189	177	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	313	314	101	101	101	110	135	135	111	101	316	317	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	181	521	522	523	524	525	524	525	524	525	524	525	476	178	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	313	315	315	314	110	135	135	111	101	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	182	526	527	528	529	530	529	530	529	530	529	530	477	179	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	118	310	110	135	135	111	101	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	195	531	532	532	532	532	533	534	176	176	176	176	176	194	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	118	310	110	135	135	111	101	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	232	101	101	101	101	101	195	535	536	536	537	538	539	540	176	176	176	176	176	194	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	118	310	110	135	135	111	101	312	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	310	228	229	230	101	101	101	195	541	542	542	542	543	544	545	176	176	176	176	176	194	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	305	308	110	135	135	111	101	309	592	593	593	593	593	593	593	593	593	593	593	593	593	593	593	593	593	593	594	308	101	101	101	101	101	101	519	176	176	176	176	176	176	176	176	176	176	176	176	194	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
708	709	708	709	708	709	708	709	708	709	708	709	312	118	118	118	118	118	118	118	310	101	110	135	135	111	101	101	595	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	597	101	101	101	101	101	101	101	520	176	176	176	176	176	176	176	176	176	176	176	176	194	101	231	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	709	708	
710	711	710	711	710	711	710	711	710	711	710	711	312	118	118	118	118	118	118	118	310	101	110	135	135	111	101	101	595	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	596	597	101	101	101	101	101	101	101	180	191	191	260	176	176	176	176	176	176	176	176	176	194	101	231	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	711	710	
706	707	706	707	706	707	706	707	706	707	706	707	312	118	118	118	118	118	118	118	310	101	112	113	113	114	101	101	598	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	599	600	101	101	234	230	101	101	101	181	193	193	261	176	176	176	176	176	176	176	176	176	194	101	231	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	707	706	
